League,match_id,phase,map_name,team1_name,team1_score,team2_name,team2_score,player_team,player_name,agents,role,kills,deaths,assists,acs,adr,rating,kast,first_kills,first_deaths,fk_diff,RIV,hs_pct,k2,k3,k4,k5,clutch_1v1,clutch_1v2,clutch_1v3,clutch_1v4,clutch_1v5,econ,plants,defuses,game_id,Year
VJC Split 1,653833,Playoffs: Grand Final,Haven,CREST GAMING Zst,13,FENNEL,10,CREST GAMING Zst,yutaro,Killjoy,Sentinel,14,12,2,176,135,1.07,83,0,1,-1,0.71,22,2,0,0,0,0,0,0,0,0,67,2,0,262750,2026
VJC Split 1,653833,Playoffs: Grand Final,Pearl,CREST GAMING Zst,13,FENNEL,5,CREST GAMING Zst,yutaro,Killjoy,Sentinel,14,8,1,212,161,1.29,78,2,1,1,0.90,38,0,2,0,0,0,1,0,0,0,72,3,0,262753,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Corrode,CREST GAMING Zst,13,IGZIST,4,CREST GAMING Zst,yutaro,Chamber,Sentinel,16,10,2,250,169,1.35,88,7,2,5,0.97,28,4,0,0,0,0,0,0,0,0,72,0,0,252109,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Split,CREST GAMING Zst,13,Team SEIBI,3,CREST GAMING Zst,yutaro,Chamber,Sentinel,9,8,6,182,123,0.99,81,3,2,1,0.93,20,3,0,0,0,0,0,0,0,0,53,0,0,252118,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Split,AGELITE,2,CREST GAMING Zst,13,CREST GAMING Zst,yutaro,Chamber,Sentinel,20,6,2,362,240,1.94,87,2,2,0,0.82,31,3,2,0,1,0,0,0,0,0,105,0,0,252120,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Split,REJECT,5,CREST GAMING Zst,13,CREST GAMING Zst,yutaro,Chamber,Sentinel,22,10,1,310,219,1.64,83,5,0,5,0.95,34,4,1,1,0,1,0,0,0,0,91,0,0,255108,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Corrode,FENNEL,13,CREST GAMING Zst,11,CREST GAMING Zst,yutaro,Chamber,Sentinel,18,14,0,205,123,1.13,67,2,2,0,0.47,17,2,3,0,0,0,0,0,0,0,54,0,1,255132,2026
VJC Split 1,628559,Phase 1: Upper Final,Split,QT DIG∞,8,CREST GAMING Zst,13,CREST GAMING Zst,yutaro,Chamber,Sentinel,11,15,5,139,96,0.73,81,2,2,0,0.58,19,0,1,0,0,0,0,0,0,0,45,1,0,255143,2026
VJC Split 1,653831,Playoffs: Semifinals,Breeze,CREST GAMING Zst,13,Insomnia,11,CREST GAMING Zst,yutaro,Chamber,Sentinel,20,16,3,243,161,1.17,75,4,0,4,0.53,30,4,2,0,0,0,0,0,0,0,55,0,0,262744,2026
VJC Split 1,653833,Playoffs: Grand Final,Split,CREST GAMING Zst,13,FENNEL,8,CREST GAMING Zst,yutaro,Chamber,Sentinel,12,11,3,153,93,1.03,76,1,3,-2,0.69,37,3,1,0,0,0,0,0,0,0,42,0,1,262752,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Haven,Delight,4,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Sova,Initiator,18,11,4,269,169,1.37,100,3,0,3,0.90,27,3,1,0,0,0,0,0,0,0,73,2,0,252099,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Breeze,Delight,6,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Sova,Initiator,19,10,4,238,149,1.36,95,1,1,0,1.06,24,2,2,0,0,0,0,0,0,0,60,6,2,252100,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Haven,CREST GAMING Zst,13,Team SEIBI,4,CREST GAMING Zst,NOBITA,Sova,Initiator,17,9,6,272,159,1.53,82,2,1,1,0.75,22,3,1,1,0,0,0,0,0,0,57,9,1,252117,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Haven,AGELITE,12,CREST GAMING Zst,14,CREST GAMING Zst,NOBITA,Sova,Initiator,26,14,11,282,196,1.73,85,1,0,1,1.00,23,5,2,1,0,2,0,1,0,0,83,6,1,252121,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Pearl,FENNEL,9,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Sova,Initiator,19,15,2,215,147,1.02,77,3,1,2,0.71,39,3,1,1,0,0,0,0,0,0,61,3,0,255134,2026
VJC Split 1,628559,Phase 1: Upper Final,Haven,QT DIG∞,16,CREST GAMING Zst,14,CREST GAMING Zst,NOBITA,Sova,Initiator,26,22,8,253,175,1.31,77,2,4,-2,0.43,24,6,0,1,0,0,0,0,0,0,55,6,3,255141,2026
VJC Split 1,628559,Phase 1: Upper Final,Pearl,QT DIG∞,6,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Sova,Initiator,14,8,7,191,142,1.35,68,1,1,0,0.95,31,2,1,0,0,1,0,0,0,0,72,2,2,255142,2026
VJC Split 1,653831,Playoffs: Semifinals,Breeze,CREST GAMING Zst,13,Insomnia,11,CREST GAMING Zst,NOBITA,Sova,Initiator,23,16,10,269,181,1.37,79,2,1,1,0.75,30,5,1,0,0,0,1,0,0,0,71,4,3,262744,2026
VJC Split 1,653833,Playoffs: Grand Final,Haven,CREST GAMING Zst,13,FENNEL,10,CREST GAMING Zst,NOBITA,Sova,Initiator,14,13,7,185,126,1.15,70,3,1,2,0.62,24,1,2,0,0,0,0,0,0,0,46,3,1,262750,2026
VJC Split 1,653833,Playoffs: Grand Final,Pearl,CREST GAMING Zst,13,FENNEL,5,CREST GAMING Zst,NOBITA,Sova,Initiator,9,11,5,173,122,0.96,67,0,0,0,0.39,31,2,1,0,0,0,0,0,0,0,51,3,0,262753,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Split,CREST GAMING Zst,13,Team SEIBI,3,CREST GAMING Zst,NOBITA,Skye,Initiator,14,6,5,222,128,1.39,81,1,0,1,0.97,15,1,1,1,0,0,0,0,0,0,48,3,0,252118,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Split,AGELITE,2,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Skye,Initiator,8,7,3,140,83,1.04,73,0,0,0,0.71,24,2,0,0,0,0,0,0,0,0,52,7,0,252120,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Split,REJECT,5,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Skye,Initiator,17,7,5,221,145,1.5,89,1,0,1,1.17,26,3,1,0,0,1,0,0,0,0,63,7,2,255108,2026
VJC Split 1,628559,Phase 1: Upper Final,Split,QT DIG∞,8,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Skye,Initiator,15,13,6,171,128,0.97,71,0,3,-3,0.76,33,4,0,0,0,0,2,0,0,0,45,5,1,255143,2026
VJC Split 1,653833,Playoffs: Grand Final,Split,CREST GAMING Zst,13,FENNEL,8,CREST GAMING Zst,NOBITA,Skye,Initiator,16,13,5,220,141,1.19,67,0,1,-1,0.42,20,1,3,0,0,0,0,1,0,0,59,6,2,262752,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Bind,CREST GAMING Zst,13,IGZIST,9,CREST GAMING Zst,NOBITA,Fade,Initiator,17,13,3,200,136,1.12,68,0,1,-1,0.57,35,3,0,1,0,0,0,0,0,0,60,3,1,252108,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Corrode,CREST GAMING Zst,13,IGZIST,4,CREST GAMING Zst,NOBITA,Fade,Initiator,11,8,4,160,98,1.19,76,1,0,1,0.80,33,0,0,1,0,0,0,1,0,0,50,8,1,252109,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Bind,REJECT,11,CREST GAMING Zst,13,CREST GAMING Zst,NOBITA,Fade,Initiator,16,14,12,181,110,1.24,88,0,0,0,0.76,30,5,0,0,0,0,0,0,0,0,52,7,0,255109,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Corrode,FENNEL,13,CREST GAMING Zst,11,CREST GAMING Zst,NOBITA,Fade,Initiator,13,16,3,156,101,0.86,63,3,2,1,0.31,41,2,0,1,0,0,0,0,0,0,38,5,0,255132,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Bind,FENNEL,14,CREST GAMING Zst,16,CREST GAMING Zst,NOBITA,Fade,Initiator,15,18,8,149,112,0.81,63,1,5,-4,0.45,26,1,1,0,0,0,1,0,0,0,40,3,1,255133,2026
VJC Split 1,653831,Playoffs: Semifinals,Bind,CREST GAMING Zst,13,Insomnia,10,CREST GAMING Zst,NOBITA,Fade,Initiator,10,17,8,148,98,0.71,52,2,1,1,0.07,27,2,1,0,0,0,0,1,0,0,35,2,0,262745,2026
VJC Split 1,653833,Playoffs: Grand Final,Bind,CREST GAMING Zst,12,FENNEL,14,CREST GAMING Zst,NOBITA,Fade,Initiator,19,19,3,174,116,0.93,77,1,1,0,0.41,36,4,0,0,0,0,0,0,0,0,52,2,0,262751,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Bind,CREST GAMING Zst,13,IGZIST,9,CREST GAMING Zst,Flicker,Waylay,Duelist,21,12,4,262,153,1.34,77,4,5,-1,0.93,31,5,1,1,0,0,0,0,0,0,57,0,0,252108,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Corrode,CREST GAMING Zst,13,IGZIST,4,CREST GAMING Zst,Flicker,Waylay,Duelist,17,10,4,274,185,1.4,65,2,2,0,0.61,31,5,1,0,0,0,0,0,0,0,71,0,0,252109,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Bind,REJECT,11,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Waylay,Duelist,30,15,5,342,212,1.67,79,6,2,4,0.95,30,3,3,2,0,0,0,0,0,0,66,0,1,255109,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Corrode,FENNEL,13,CREST GAMING Zst,11,CREST GAMING Zst,Flicker,Waylay,Duelist,20,17,5,239,150,1.1,88,3,3,0,0.64,30,3,2,0,0,0,0,0,0,0,53,0,0,255132,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Bind,FENNEL,14,CREST GAMING Zst,16,CREST GAMING Zst,Flicker,Waylay,Duelist,27,22,7,257,157,1.2,77,6,4,2,0.60,22,4,3,0,0,1,0,0,0,0,50,1,0,255133,2026
VJC Split 1,653831,Playoffs: Semifinals,Bind,CREST GAMING Zst,13,Insomnia,10,CREST GAMING Zst,Flicker,Waylay,Duelist,19,18,5,234,139,0.96,65,7,3,4,0.45,29,5,1,0,0,0,0,0,0,0,50,0,0,262745,2026
VJC Split 1,653833,Playoffs: Grand Final,Bind,CREST GAMING Zst,12,FENNEL,14,CREST GAMING Zst,Flicker,Waylay,Duelist,21,20,2,240,152,1.05,69,6,4,2,0.30,23,6,0,0,0,1,0,0,0,0,45,1,0,262751,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Breeze,Delight,6,CREST GAMING Zst,13,CREST GAMING Zst,yutaro,Reyna,Duelist,14,11,4,201,126,1.12,84,5,3,2,0.90,48,2,1,0,0,0,0,0,0,0,54,0,0,252100,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Split,CREST GAMING Zst,13,Team SEIBI,3,CREST GAMING Zst,Flicker,Raze,Duelist,19,8,3,334,216,1.64,88,5,0,5,0.86,22,2,2,1,0,0,0,0,0,0,82,0,0,252118,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Split,AGELITE,2,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Raze,Duelist,11,8,3,234,159,1.1,73,4,2,2,0.76,27,1,0,1,0,0,0,0,0,0,76,1,0,252120,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Split,REJECT,5,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Raze,Duelist,14,11,5,237,152,1.23,89,4,1,3,0.74,17,2,1,0,0,0,0,0,0,0,54,0,0,255108,2026
VJC Split 1,628559,Phase 1: Upper Final,Split,QT DIG∞,8,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Raze,Duelist,26,17,6,351,206,1.39,90,6,2,4,0.66,17,6,3,0,0,0,1,0,0,0,70,0,1,255143,2026
VJC Split 1,653833,Playoffs: Grand Final,Split,CREST GAMING Zst,13,FENNEL,8,CREST GAMING Zst,Flicker,Raze,Duelist,19,16,7,254,145,1.17,86,4,3,1,0.60,23,2,2,0,0,0,0,0,0,0,46,1,0,262752,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Haven,Delight,4,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Neon,Duelist,18,7,4,259,181,1.63,100,2,0,2,1.20,43,0,1,0,1,1,0,0,0,0,71,1,1,252099,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Breeze,Delight,6,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Neon,Duelist,10,12,7,165,127,0.94,68,2,2,0,0.61,29,2,1,0,0,0,0,0,0,0,47,0,0,252100,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Haven,CREST GAMING Zst,13,Team SEIBI,4,CREST GAMING Zst,Flicker,Neon,Duelist,15,13,1,241,163,1,65,4,2,2,0.45,35,3,1,0,0,0,0,0,0,0,58,1,0,252117,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Haven,AGELITE,12,CREST GAMING Zst,14,CREST GAMING Zst,Flicker,Neon,Duelist,14,21,8,160,108,0.66,73,4,7,-3,0.36,27,0,0,1,0,0,0,0,0,0,36,0,0,252121,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Pearl,FENNEL,9,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Neon,Duelist,19,15,9,250,160,1.28,82,4,2,2,0.71,28,4,1,0,0,1,0,0,0,0,57,0,0,255134,2026
VJC Split 1,628559,Phase 1: Upper Final,Haven,QT DIG∞,16,CREST GAMING Zst,14,CREST GAMING Zst,Flicker,Neon,Duelist,15,25,10,160,115,0.68,63,4,5,-1,-0.04,22,1,0,1,0,0,0,0,0,0,37,0,0,255141,2026
VJC Split 1,628559,Phase 1: Upper Final,Pearl,QT DIG∞,6,CREST GAMING Zst,13,CREST GAMING Zst,Flicker,Neon,Duelist,24,10,3,324,182,1.6,79,6,1,5,0.96,22,6,1,1,0,0,0,0,0,0,62,0,0,255142,2026
VJC Split 1,653831,Playoffs: Semifinals,Breeze,CREST GAMING Zst,13,Insomnia,11,CREST GAMING Zst,Flicker,Neon,Duelist,14,18,4,170,121,0.71,67,2,5,-3,0.36,24,4,0,0,0,0,0,0,0,0,49,0,1,262744,2026
VJC Split 1,653833,Playoffs: Grand Final,Haven,CREST GAMING Zst,13,FENNEL,10,CREST GAMING Zst,Flicker,Neon,Duelist,23,15,7,293,185,1.39,65,8,6,2,0.81,30,3,3,1,0,0,0,0,0,0,77,0,0,262750,2026
VJC Split 1,653833,Playoffs: Grand Final,Pearl,CREST GAMING Zst,13,FENNEL,5,CREST GAMING Zst,Flicker,Neon,Duelist,22,14,2,344,195,1.3,72,8,4,4,0.55,37,4,3,0,0,0,0,0,0,0,77,1,0,262753,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Haven,Delight,4,CREST GAMING Zst,13,CREST GAMING Zst,KEN,Viper,Controller,16,10,8,266,189,1.38,71,2,3,-1,0.77,30,2,2,0,0,0,1,0,0,0,78,0,1,252099,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Breeze,Delight,6,CREST GAMING Zst,13,CREST GAMING Zst,KEN,Viper,Controller,16,12,4,213,149,1.15,63,3,0,3,0.63,29,4,1,0,0,0,0,0,0,0,53,1,0,252100,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Corrode,CREST GAMING Zst,13,IGZIST,4,CREST GAMING Zst,KEN,Viper,Controller,18,7,3,275,185,1.65,82,2,0,2,0.94,31,3,2,0,0,1,0,0,0,0,101,0,1,252109,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Haven,CREST GAMING Zst,13,Team SEIBI,4,CREST GAMING Zst,KEN,Viper,Controller,14,11,4,221,150,1.23,71,1,1,0,0.52,33,3,2,0,0,0,0,0,0,0,59,0,1,252117,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Split,CREST GAMING Zst,13,Team SEIBI,3,CREST GAMING Zst,KEN,Viper,Controller,13,6,3,188,115,1.29,75,0,2,-2,0.95,14,2,2,0,0,1,0,0,0,0,44,1,2,252118,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Split,AGELITE,2,CREST GAMING Zst,13,CREST GAMING Zst,KEN,Viper,Controller,14,4,2,231,169,1.69,87,1,1,0,1.09,33,2,0,1,0,0,1,0,0,0,90,2,0,252120,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Haven,AGELITE,12,CREST GAMING Zst,14,CREST GAMING Zst,KEN,Viper,Controller,31,15,5,311,203,1.69,85,3,1,2,1.08,44,5,4,0,0,0,1,0,0,0,77,1,0,252121,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Split,REJECT,5,CREST GAMING Zst,13,CREST GAMING Zst,KEN,Viper,Controller,12,11,7,194,125,0.98,78,3,2,1,0.79,28,2,0,0,0,0,0,0,0,0,48,1,0,255108,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Corrode,FENNEL,13,CREST GAMING Zst,11,CREST GAMING Zst,KEN,Viper,Controller,17,15,4,196,137,1.06,71,3,1,2,0.59,50,4,1,0,0,0,0,0,0,0,56,0,0,255132,2026
VJC Split 1,628559,Phase 1: Upper Final,Haven,QT DIG∞,16,CREST GAMING Zst,14,CREST GAMING Zst,KEN,Viper,Controller,22,21,7,209,142,1.09,67,2,2,0,0.31,23,3,2,0,0,0,0,0,0,0,44,1,1,255141,2026
VJC Split 1,628559,Phase 1: Upper Final,Split,QT DIG∞,8,CREST GAMING Zst,13,CREST GAMING Zst,KEN,Viper,Controller,16,13,5,208,147,1.07,81,3,2,1,0.82,50,3,0,0,0,1,0,0,0,0,64,0,2,255143,2026
VJC Split 1,653831,Playoffs: Semifinals,Breeze,CREST GAMING Zst,13,Insomnia,11,CREST GAMING Zst,bazz,Viper,Controller,24,16,13,281,197,1.51,71,5,3,2,0.88,30,5,2,0,0,0,1,0,0,0,80,1,0,262744,2026
VJC Split 1,653833,Playoffs: Grand Final,Haven,CREST GAMING Zst,13,FENNEL,10,CREST GAMING Zst,KEN,Viper,Controller,14,14,6,164,115,0.96,74,2,0,2,0.64,24,1,0,0,0,0,0,0,0,0,41,1,1,262750,2026
VJC Split 1,653833,Playoffs: Grand Final,Split,CREST GAMING Zst,13,FENNEL,8,CREST GAMING Zst,KEN,Viper,Controller,19,12,5,265,168,1.45,76,4,1,3,0.69,28,3,2,0,0,0,0,0,0,0,68,0,0,262752,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Haven,Delight,4,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Omen,Controller,5,9,3,76,47,0.57,76,0,0,0,0.76,50,0,0,0,0,0,0,0,0,0,27,1,0,252099,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Corrode,CREST GAMING Zst,13,IGZIST,4,CREST GAMING Zst,bazz,Omen,Controller,10,10,13,187,122,1.04,82,0,1,-1,0.81,24,2,0,0,0,0,0,0,0,0,50,1,0,252109,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Haven,CREST GAMING Zst,13,Team SEIBI,4,CREST GAMING Zst,bazz,Omen,Controller,10,9,7,149,99,0.98,82,1,1,0,0.93,18,2,0,0,0,0,0,0,0,0,43,0,0,252117,2026
VJC Split 1,614903,Advance Stage (B): Day 2,Split,CREST GAMING Zst,13,Team SEIBI,3,CREST GAMING Zst,bazz,Omen,Controller,19,9,6,324,199,1.56,88,1,2,-1,0.78,27,2,2,1,0,0,0,0,0,0,86,0,1,252118,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Split,AGELITE,2,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Omen,Controller,8,5,6,133,82,1.18,80,2,1,1,1.10,62,2,0,0,0,0,0,0,0,0,49,2,0,252120,2026
VJC Split 1,614904,Advance Stage (B): Day 3,Haven,AGELITE,12,CREST GAMING Zst,14,CREST GAMING Zst,bazz,Omen,Controller,12,23,9,138,85,0.45,65,2,4,-2,-0.06,11,3,0,0,0,0,0,0,0,0,29,2,0,252121,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Split,REJECT,5,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Omen,Controller,6,10,9,97,48,0.7,89,1,1,0,0.90,12,1,0,0,0,0,0,0,0,0,21,2,0,255108,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Corrode,FENNEL,13,CREST GAMING Zst,11,CREST GAMING Zst,bazz,Omen,Controller,10,17,9,143,106,0.65,63,1,4,-3,0.28,29,2,0,0,0,0,0,0,0,0,43,3,0,255132,2026
VJC Split 1,628559,Phase 1: Upper Final,Haven,QT DIG∞,16,CREST GAMING Zst,14,CREST GAMING Zst,bazz,Omen,Controller,14,23,13,139,89,0.76,73,1,5,-4,0.09,15,3,1,0,0,0,1,0,0,0,31,1,1,255141,2026
VJC Split 1,628559,Phase 1: Upper Final,Split,QT DIG∞,8,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Omen,Controller,13,17,11,190,143,0.84,81,1,0,1,0.45,28,3,0,0,0,0,0,0,0,0,49,0,0,255143,2026
VJC Split 1,653833,Playoffs: Grand Final,Haven,CREST GAMING Zst,13,FENNEL,10,CREST GAMING Zst,bazz,Omen,Controller,18,15,6,211,147,1.14,87,1,1,0,0.70,30,3,1,0,0,0,0,0,0,0,62,3,0,262750,2026
VJC Split 1,653833,Playoffs: Grand Final,Split,CREST GAMING Zst,13,FENNEL,8,CREST GAMING Zst,bazz,Omen,Controller,9,14,8,123,82,0.74,71,0,4,-4,0.49,26,0,0,0,0,0,0,0,0,0,35,2,0,262752,2026
VJC Split 1,614900,Advance Stage (B): Day 1,Bind,CREST GAMING Zst,13,IGZIST,9,CREST GAMING Zst,bazz,Brimstone,Controller,10,11,3,135,96,0.94,77,1,0,1,0.65,22,1,0,0,0,0,0,0,0,0,43,2,0,252108,2026
VJC Split 1,628547,Phase 1: Upper Quarterfinals,Bind,REJECT,11,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Brimstone,Controller,13,17,9,155,109,0.87,71,1,1,0,0.36,38,3,0,0,0,1,0,0,0,0,39,1,0,255109,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Bind,FENNEL,14,CREST GAMING Zst,16,CREST GAMING Zst,bazz,Brimstone,Controller,16,20,9,154,92,0.77,70,2,3,-1,0.34,22,4,0,0,0,0,0,0,0,0,30,2,1,255133,2026
VJC Split 1,653831,Playoffs: Semifinals,Bind,CREST GAMING Zst,13,Insomnia,10,CREST GAMING Zst,bazz,Brimstone,Controller,24,14,11,309,192,1.54,83,1,1,0,0.78,22,4,3,0,0,0,0,0,0,0,74,6,0,262745,2026
VJC Split 1,653833,Playoffs: Grand Final,Bind,CREST GAMING Zst,12,FENNEL,14,CREST GAMING Zst,bazz,Brimstone,Controller,13,23,9,163,102,0.61,54,1,1,0,-0.33,29,1,0,1,0,0,0,0,0,0,36,3,0,262751,2026
VJC Split 1,614897,Advance Stage (B): Day 1,Breeze,Delight,6,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Astra,Controller,18,12,5,246,146,1.13,79,0,2,-2,0.70,36,6,1,0,0,1,0,0,0,0,57,0,0,252100,2026
VJC Split 1,628556,Phase 1: Upper Semifinals,Pearl,FENNEL,9,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Astra,Controller,13,14,13,171,115,1.09,82,1,2,-1,0.71,21,1,1,0,0,0,0,0,0,0,45,5,2,255134,2026
VJC Split 1,628559,Phase 1: Upper Final,Pearl,QT DIG∞,6,CREST GAMING Zst,13,CREST GAMING Zst,bazz,Astra,Controller,8,12,6,134,86,0.73,68,1,1,0,0.49,14,1,0,0,0,0,0,0,0,0,35,3,0,255142,2026
VJC Split 1,653833,Playoffs: Grand Final,Pearl,CREST GAMING Zst,13,FENNEL,5,CREST GAMING Zst,bazz,Astra,Controller,7,13,5,121,80,0.53,78,1,1,0,0.54,22,2,0,0,0,1,0,0,0,0,32,1,1,262753,2026
VJC Split 1,614886,Advance Stage (A): Day 1,Abyss,NORTHEPTION Youth,13,BC SWELL,10,BC SWELL,KillAA,Veto,Sentinel,12,18,0,142,92,0.54,61,1,2,-1,0.07,33,2,0,0,0,0,0,0,0,0,35,1,0,252078,2026
VJC Split 1,614888,Advance Stage (A): Day 2,Pearl,QT DIG∞,13,BC SWELL,6,BC SWELL,KillAA,Veto,Sentinel,9,14,0,134,84,0.72,53,0,0,0,0.02,36,1,0,0,0,0,0,0,0,0,36,1,1,252085,2026
VJC Split 1,614884,Advance Stage (A): Day 1,Haven,BC SWELL,13,WEC C,10,BC SWELL,KillAA,Chamber,Sentinel,20,13,3,258,175,1.4,83,6,2,4,0.86,36,6,0,0,0,0,1,0,0,0,89,0,1,252074,2026
VJC Split 1,614886,Advance Stage (A): Day 1,Abyss,NORTHEPTION Youth,13,BC SWELL,10,BC SWELL,TENSAI,Sova,Initiator,8,17,13,123,94,0.74,61,1,2,-1,0.22,28,1,0,0,0,0,0,0,0,0,37,6,0,252078,2026
VJC Split 1,614888,Advance Stage (A): Day 2,Pearl,QT DIG∞,13,BC SWELL,6,BC SWELL,TENSAI,Sova,Initiator,18,15,1,277,195,1.08,68,1,1,0,0.26,38,3,1,1,0,0,0,0,0,0,82,0,0,252085,2026
VJC Split 1,614884,Advance Stage (A): Day 1,Bind,BC SWELL,13,WEC C,2,BC SWELL,TENSAI,Fade,Initiator,10,7,4,180,126,1.07,93,1,0,1,1.04,19,1,0,0,0,0,0,0,0,0,53,7,0,252072,2026
VJC Split 1,614884,Advance Stage (A): Day 1,Split,BC SWELL,13,WEC C,15,BC SWELL,TENSAI,Fade,Initiator,14,21,8,179,136,0.77,61,4,2,2,0.09,18,3,0,0,0,0,0,0,0,0,44,9,1,252073,2026
VJC Split 1,614884,Advance Stage (A): Day 1,Haven,BC SWELL,13,WEC C,10,BC SWELL,TENSAI,Fade,Initiator,15,18,9,201,144,0.88,57,1,2,-1,0.18,21,3,0,1,0,0,0,0,0,0,55,7,0,252074,2026
VJC Split 1,614886,Advance Stage (A): Day 1,Corrode,NORTHEPTION Youth,11,BC SWELL,13,BC SWELL,TENSAI,Fade,Initiator,12,19,11,174,119,0.73,79,1,3,-2,0.26,18,1,1,0,0,0,0,0,0,0,46,4,0,252079,2026
VJC Split 1,614886,Advance Stage (A): Day 1,Bind,NORTHEPTION Youth,11,BC SWELL,13,BC SWELL,TENSAI,Fade,Initiator,17,18,4,193,122,0.86,63,2,2,0,0.27,27,2,2,1,0,0,0,0,0,0,45,3,0,252080,2026
VJC Split 1,614888,Advance Stage (A): Day 2,Corrode,QT DIG∞,13,BC SWELL,11,BC SWELL,TENSAI,Fade,Initiator,22,20,8,266,174,1.07,67,5,2,3,0.40,33,4,2,0,0,1,0,0,0,0,66,5,2,252084,2026
VJC Split 1,614892,Advance Stage (A): Day 3,Bind,BC SWELL,9,ZETA DIVISION Academy,13,BC SWELL,TENSAI,Fade,Initiator,16,19,2,208,120,0.84,59,2,2,0,-0.07,24,3,0,1,0,0,0,0,0,0,43,1,1,252096,2026
VJC Split 1,614892,Advance Stage (A): Day 3,Split,BC SWELL,11,ZETA DIVISION Academy,13,BC SWELL,TENSAI,Fade,Initiator,14,18,4,165,107,0.77,67,3,3,0,0.28,17,2,1,0,0,0,0,0,0,0,41,5,0,252097,2026
VJC Split 1,614884,Advance Stage (A): Day 1,Split,BC SWELL,13,WEC C,15,BC SWELL,LOB,Breach,Initiator,31,18,13,339,209,1.76,82,1,1,0,0.74,31,3,3,2,0,0,0,0,0,0,69,1,1,252073,2026
