League,game_id,match_id,phase,map_name,team1_name,team1_score,team2_name,team2_score,agents,player_team,player_name,role,kills,deaths,assists,acs,adr,rating,kast,first_kills,first_deaths,fk_diff,RIV,hs_pct,k2,k3,k4,k5,clutch_1v1,clutch_1v2,clutch_1v3,clutch_1v4,clutch_1v5,econ,plants,defuses
VCK Split 1,252177,647401,Playoffs: Grand Final,Lotus,ONSIDE GAMING,13,Gen.G Global Academy,10,Neon,ONSIDE GAMING,Xiesta,Duelist,19,17,8,238,136,0.98,65,3,6,-3,0.52,29,5,0,1,0,0,0,0,0,0,52,0,0
VCK Split 1,252178,647401,Playoffs: Grand Final,Bind,ONSIDE GAMING,13,Gen.G Global Academy,4,Waylay,ONSIDE GAMING,Ray,Duelist,21,11,6,340,225,1.49,82,4,3,1,0.85,18,0,3,0,1,0,0,0,0,0,84,0,0
VCK Split 1,252178,647401,Playoffs: Grand Final,Bind,ONSIDE GAMING,13,Gen.G Global Academy,4,Neon,ONSIDE GAMING,Xiesta,Duelist,18,8,3,247,149,1.46,94,0,2,-2,1.04,16,4,1,0,0,0,0,0,0,0,66,0,1
VCK Split 1,252178,647401,Playoffs: Grand Final,Breeze,ONSIDE GAMING,14,Gen.G Global Academy,12,Jett,ONSIDE GAMING,Xiesta,Duelist,22,16,4,253,157,1.22,85,4,2,2,0.73,31,3,1,0,1,1,0,0,0,0,59,1,1
VCK Split 1,252178,647401,Playoffs: Grand Final,Breeze,ONSIDE GAMING,14,Gen.G Global Academy,12,Reyna,ONSIDE GAMING,Awayk,Duelist,14,20,3,161,112,0.73,69,2,2,0,0.09,42,2,1,0,0,1,0,0,0,0,36,3,0
VCK Split 1,252178,647401,Playoffs: Grand Final,Lotus,ONSIDE GAMING,13,Gen.G Global Academy,10,Viper,ONSIDE GAMING,Wolverine,Controller,22,14,7,271,178,1.44,87,2,1,1,0.80,33,4,2,0,0,1,1,0,0,0,83,1,2
VCK Split 1,252178,647401,Playoffs: Grand Final,Lotus,ONSIDE GAMING,13,Gen.G Global Academy,10,Omen,ONSIDE GAMING,Ray,Controller,20,16,12,246,160,1.23,78,4,1,3,0.76,25,4,1,0,0,1,0,0,0,0,59,3,0
VCK Split 1,252178,647401,Playoffs: Grand Final,Bind,ONSIDE GAMING,13,Gen.G Global Academy,4,Brimstone,ONSIDE GAMING,Awayk,Controller,11,10,10,197,155,1.22,82,1,0,1,0.79,35,2,0,0,0,0,0,0,0,0,71,0,0
VCK Split 1,252178,647401,Playoffs: Grand Final,Bind,ONSIDE GAMING,13,Gen.G Global Academy,4,Viper,ONSIDE GAMING,Wolverine,Controller,13,12,3,233,147,1.06,82,2,2,0,0.49,14,4,0,0,0,0,0,0,0,0,60,0,0
VCK Split 1,252178,647401,Playoffs: Grand Final,Breeze,ONSIDE GAMING,14,Gen.G Global Academy,12,Viper,ONSIDE GAMING,Wolverine,Controller,23,16,9,252,181,1.33,69,2,3,-1,0.76,31,5,2,0,0,1,0,0,0,0,78,5,2
VCK Split 1,252178,647401,Playoffs: Grand Final,Breeze,ONSIDE GAMING,14,Gen.G Global Academy,12,Astra,ONSIDE GAMING,Ray,Controller,19,17,6,201,127,1.03,65,1,4,-3,0.45,29,2,2,0,0,0,0,0,0,0,45,0,0
VCK Split 1,252163,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Killjoy,Gen.G Global Academy,Fric,Sentinel,1,17,5,47,44,0.09,50,0,5,-5,-0.04,17,0,0,0,0,0,0,0,0,0,18,0,0
VCK Split 1,252163,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Skye,Gen.G Global Academy,KiTae,Initiator,16,16,3,206,132,1.01,57,2,1,1,0.19,20,3,1,0,0,1,0,0,0,0,59,3,1
VCK Split 1,252163,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Tejo,Gen.G Global Academy,RgoN,Initiator,21,17,2,259,178,1.18,73,2,0,2,0.36,34,4,0,1,0,1,0,0,0,0,60,1,0
VCK Split 1,252163,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Breach,Gen.G Global Academy,KiTae,Initiator,18,17,4,238,140,1.17,68,1,0,1,0.09,20,5,0,1,0,0,0,0,0,0,53,6,2
VCK Split 1,252163,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Neon,Gen.G Global Academy,Raxcal,Duelist,17,19,6,224,136,0.95,65,4,2,2,0.15,31,2,2,0,0,0,0,0,0,0,49,1,1
VCK Split 1,252163,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Waylay,Gen.G Global Academy,Sovereign,Duelist,13,17,5,167,111,0.85,61,2,3,-1,0.22,23,4,0,0,0,1,0,0,0,0,41,0,1
VCK Split 1,252163,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Neon,Gen.G Global Academy,Raxcal,Duelist,14,17,4,180,128,0.69,64,5,2,3,0.44,23,4,0,0,0,0,0,0,0,0,47,0,0
VCK Split 1,252163,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Omen,Gen.G Global Academy,RgoN,Controller,18,17,10,227,143,1.07,65,2,4,-2,0.43,23,3,1,0,0,0,0,0,0,0,54,2,0
VCK Split 1,252163,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Viper,Gen.G Global Academy,Fric,Controller,14,19,6,178,119,0.79,61,0,3,-3,0.01,32,3,1,0,0,0,0,0,0,0,44,0,0
VCK Split 1,252163,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Brimstone,Gen.G Global Academy,Sovereign,Controller,18,16,12,239,153,1.17,86,6,1,5,0.81,30,4,1,0,0,0,1,0,0,0,60,1,0
VCK Split 1,252164,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Killjoy,ONSIDE GAMING,Wolverine,Sentinel,14,17,3,198,146,0.69,59,2,6,-4,0.30,33,4,1,0,0,0,0,0,0,0,56,0,0
VCK Split 1,252164,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Gekko,ONSIDE GAMING,Awayk,Initiator,22,14,7,268,173,1.44,73,3,3,0,0.75,42,4,2,0,0,1,0,0,0,0,62,5,1
VCK Split 1,252164,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Skye,ONSIDE GAMING,Cloudy,Initiator,17,16,7,190,114,1.02,74,2,1,1,0.54,22,3,1,0,0,0,1,0,0,0,46,5,0
VCK Split 1,252164,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Breach,ONSIDE GAMING,Cloudy,Initiator,13,12,8,172,119,1.19,86,1,1,0,0.77,21,2,0,0,0,0,0,0,0,0,55,4,0
VCK Split 1,252164,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Neon,ONSIDE GAMING,Xiesta,Duelist,20,15,5,258,159,1.13,70,3,4,-1,0.62,19,4,1,0,0,0,0,0,0,0,62,0,0
VCK Split 1,252164,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Waylay,ONSIDE GAMING,Ray,Duelist,14,17,9,197,122,0.97,65,5,4,1,0.37,14,1,2,0,0,0,0,0,0,0,39,0,0
VCK Split 1,252164,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Neon,ONSIDE GAMING,Xiesta,Duelist,18,16,7,234,149,1.19,77,2,2,0,0.47,19,6,0,0,0,0,0,0,0,0,53,0,0
VCK Split 1,252164,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Viper,ONSIDE GAMING,Wolverine,Controller,23,15,7,267,172,1.37,70,1,0,1,0.60,49,3,3,0,0,0,1,1,0,0,73,0,1
VCK Split 1,252164,647400,Playoffs: Upper Final,Split,ONSIDE GAMING,13,Gen.G Global Academy,10,Omen,ONSIDE GAMING,Awayk,Controller,14,15,10,169,120,0.92,74,2,1,1,0.67,32,2,1,0,0,0,0,0,0,0,46,4,1
VCK Split 1,252164,647400,Playoffs: Upper Final,Fracture,ONSIDE GAMING,13,Gen.G Global Academy,9,Brimstone,ONSIDE GAMING,Ray,Controller,17,13,14,215,149,1.36,82,0,2,-2,0.84,20,2,1,0,0,0,1,0,0,0,74,0,1
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Killjoy,Gen.G Global Academy,Fric,Sentinel,23,26,8,196,139,0.91,56,4,3,1,0.06,28,8,0,0,0,1,0,0,0,0,42,1,0
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Sova,Gen.G Global Academy,RgoN,Initiator,32,23,12,255,164,1.26,79,2,4,-2,0.88,20,5,0,3,0,1,0,0,0,0,50,7,1
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Skye,Gen.G Global Academy,KiTae,Initiator,13,14,9,177,127,0.97,73,1,1,0,0.59,18,3,0,0,0,1,0,0,0,0,60,2,1
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Fade,Gen.G Global Academy,RgoN,Initiator,14,19,7,184,135,0.86,71,1,2,-1,0.15,29,3,0,0,0,1,0,0,0,0,50,5,0
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Phoenix,Gen.G Global Academy,Sovereign,Duelist,24,25,11,230,160,1.1,79,5,2,3,0.33,32,4,1,1,0,1,0,0,0,0,48,1,1
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Neon,Gen.G Global Academy,Raxcal,Duelist,19,26,13,181,118,0.76,71,4,4,0,0.15,7,3,2,0,0,0,0,0,0,0,35,0,0
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Waylay,Gen.G Global Academy,Sovereign,Duelist,21,13,4,255,149,1.4,68,3,1,2,0.61,27,5,1,1,0,1,0,0,0,0,69,1,2
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Neon,Gen.G Global Academy,Raxcal,Duelist,21,17,4,267,176,1.2,68,5,4,1,0.48,20,4,1,1,0,1,0,0,0,0,70,1,1
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Neon,Gen.G Global Academy,Raxcal,Duelist,19,16,5,221,143,1.17,71,1,3,-2,0.48,22,4,1,0,0,0,0,0,0,0,55,0,0
VCK Split 1,252171,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Waylay,Gen.G Global Academy,Sovereign,Duelist,13,19,2,148,94,0.78,71,3,3,0,0.14,29,2,0,0,0,0,0,0,0,0,32,0,2
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Omen,Gen.G Global Academy,KiTae,Controller,30,28,10,251,166,1.02,79,5,1,4,0.39,29,6,3,0,0,0,0,0,0,0,49,5,2
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Viper,Gen.G Global Academy,Fric,Controller,17,17,14,246,155,1.2,64,2,3,-1,0.31,53,2,1,1,0,1,0,0,0,0,57,0,0
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Brimstone,Gen.G Global Academy,RgoN,Controller,8,17,11,118,75,0.58,68,0,2,-2,0.22,17,2,0,0,0,0,0,0,0,0,29,5,0
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Viper,Gen.G Global Academy,Fric,Controller,24,14,8,271,169,1.51,79,1,1,0,0.80,22,5,2,0,0,1,0,1,0,0,86,0,3
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Omen,Gen.G Global Academy,KiTae,Controller,13,20,2,153,91,0.61,46,5,4,1,-0.08,20,3,0,0,0,1,0,0,0,0,35,1,1
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Cypher,T1 Academy,DH,Sentinel,29,27,3,246,175,1.12,62,3,3,0,0.04,35,4,1,2,0,1,0,0,0,0,51,1,1
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Vyse,T1 Academy,DH,Sentinel,15,16,3,180,126,0.87,75,1,1,0,0.43,39,2,1,0,0,0,0,0,0,0,50,0,0
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Sova,T1 Academy,Gnadel,Initiator,23,24,6,186,135,0.98,74,2,4,-2,0.31,30,6,0,0,0,2,1,0,0,0,43,2,2
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Skye,T1 Academy,Gnadel,Initiator,13,16,10,167,104,0.85,86,1,1,0,0.57,31,2,0,0,0,0,0,0,0,0,43,3,0
VCK Split 1,252172,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Fade,T1 Academy,Gnadel,Initiator,16,15,5,193,121,0.94,67,3,2,1,0.56,23,3,1,0,0,0,0,0,0,0,46,7,0
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Yoru,T1 Academy,Satoru,Duelist,28,25,11,246,166,1.21,79,6,3,3,0.56,26,4,2,0,0,0,0,1,0,0,47,2,0
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Neon,T1 Academy,Pkm,Duelist,28,27,9,235,156,1.02,71,3,9,-6,0.39,32,9,1,0,0,0,0,0,0,0,47,2,0
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Raze,T1 Academy,Satoru,Duelist,17,16,5,219,126,0.98,64,3,0,3,0.32,13,2,3,0,0,0,0,0,0,0,43,1,3
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Waylay,T1 Academy,Pkm,Duelist,12,16,6,166,106,0.8,64,3,4,-1,0.37,22,2,0,0,0,0,0,0,0,0,36,0,2
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Waylay,T1 Academy,Satoru,Duelist,20,15,6,236,153,1.21,88,5,1,4,0.86,25,4,0,0,0,1,0,0,0,0,53,0,0
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Neon,T1 Academy,Pkm,Duelist,12,20,3,132,84,0.44,54,2,6,-4,0.10,10,1,1,0,0,0,0,0,0,0,28,1,1
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Haven,T1 Academy,18,Gen.G Global Academy,16,Omen,T1 Academy,DarK,Controller,20,25,19,191,118,0.96,65,0,1,-1,0.05,19,3,1,1,0,0,1,0,0,0,36,7,2
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Brimstone,T1 Academy,DarK,Controller,18,16,9,220,145,1.11,77,2,2,0,0.60,30,4,0,0,0,0,0,0,0,0,53,3,0
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Bind,T1 Academy,9,Gen.G Global Academy,13,Viper,T1 Academy,DH,Controller,18,16,10,229,153,1.06,73,2,4,-2,0.63,24,2,2,0,0,0,0,0,0,0,63,0,0
VCK Split 1,252179,647399,Playoffs: Upper Semifinals,Lotus,T1 Academy,11,Gen.G Global Academy,13,Omen,T1 Academy,DarK,Controller,25,17,13,294,195,1.42,88,2,1,1,0.84,28,5,1,0,0,0,0,0,0,0,73,2,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Chamber,Dplus Esports,Kally,Sentinel,15,17,3,187,123,0.86,59,4,5,-1,0.32,25,3,1,0,0,0,0,0,0,0,46,0,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Gekko,Dplus Esports,Kally,Initiator,13,16,4,230,144,0.82,71,2,1,1,0.14,26,3,1,0,0,1,0,0,0,0,54,6,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Skye,Dplus Esports,JaXe,Initiator,16,11,10,203,131,1.31,73,0,0,0,0.79,16,3,0,1,0,2,0,0,0,0,57,4,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Tejo,Dplus Esports,JaXe,Initiator,3,15,5,64,46,0.3,59,0,1,-1,0.13,11,0,0,0,0,0,0,0,0,0,17,0,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Raze,Dplus Esports,Ramgi,Duelist,10,18,1,133,87,0.41,45,2,2,0,-0.05,14,1,1,0,0,0,0,0,0,0,33,0,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Waylay,Dplus Esports,Ramgi,Duelist,13,16,4,227,151,0.85,76,4,4,0,0.34,46,4,0,0,0,0,0,0,0,0,58,0,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Omen,Dplus Esports,shu,Controller,17,16,10,221,125,1.04,77,4,1,3,0.58,16,1,1,0,0,0,0,0,0,0,49,1,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Viper,Dplus Esports,CabezA,Controller,13,18,5,171,111,0.73,59,1,3,-2,0.07,19,3,0,0,0,0,0,0,0,0,42,1,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Omen,Dplus Esports,shu,Controller,10,14,6,164,113,0.76,71,0,2,-2,0.36,22,2,1,0,0,1,0,0,0,0,53,0,0
VCK Split 1,252180,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Harbor,Dplus Esports,CabezA,Controller,11,16,8,190,126,0.68,65,2,1,1,0.25,21,2,0,0,0,0,0,0,0,0,50,0,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Deadlock,ONSIDE GAMING,Awayk,Sentinel,16,11,6,247,158,1.32,82,5,1,4,0.83,35,1,2,0,0,0,0,0,0,0,55,2,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Skye,ONSIDE GAMING,Cloudy,Initiator,15,14,5,203,118,1.06,77,3,0,3,0.52,38,0,3,0,0,0,0,0,0,0,48,3,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Fade,ONSIDE GAMING,Cloudy,Initiator,18,5,14,303,207,2.08,94,0,0,0,1.18,41,5,1,0,0,0,0,0,0,0,113,3,2
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Neon,ONSIDE GAMING,Xiesta,Duelist,24,15,6,323,202,1.64,77,2,3,-1,0.48,16,4,2,1,0,1,1,0,0,0,77,1,1
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Waylay,ONSIDE GAMING,Ray,Duelist,11,13,5,134,92,0.87,73,2,4,-2,0.70,28,3,0,0,0,1,0,0,0,0,38,0,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Neon,ONSIDE GAMING,Xiesta,Duelist,16,13,7,235,120,1.06,82,2,2,0,0.63,10,4,1,0,0,0,0,0,0,0,40,0,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Viper,ONSIDE GAMING,Wolverine,Controller,16,14,3,191,125,0.92,82,3,2,1,0.76,54,1,1,0,0,0,0,0,0,0,54,0,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Split,Dplus Esports,9,ONSIDE GAMING,13,Omen,ONSIDE GAMING,Awayk,Controller,14,15,5,164,100,0.88,68,1,2,-1,0.43,44,3,1,0,0,0,0,0,0,0,37,3,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Omen,ONSIDE GAMING,Ray,Controller,19,12,12,293,165,1.53,82,1,0,1,0.61,26,5,2,0,0,0,0,0,0,0,63,0,0
VCK Split 1,252165,647398,Playoffs: Upper Semifinals,Lotus,Dplus Esports,4,ONSIDE GAMING,13,Viper,ONSIDE GAMING,Wolverine,Controller,8,9,3,137,98,0.79,71,1,5,-4,0.79,35,0,1,0,0,0,0,0,0,0,57,0,1
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Veto,ARETE,XIV,Sentinel,12,19,6,177,126,0.7,71,3,2,1,0.15,31,1,1,0,0,0,0,1,0,0,46,1,0
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Veto,ARETE,XIV,Sentinel,7,13,2,112,80,0.71,41,0,3,-3,0.07,12,0,1,0,0,0,1,0,0,0,34,0,1
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Gekko,ARETE,Rico,Initiator,7,15,4,131,93,0.56,47,1,4,-3,0.05,44,1,0,0,0,0,0,0,0,0,41,2,0
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Tejo,ARETE,fl0wy,Initiator,17,18,3,195,128,1.01,81,3,1,2,0.37,28,3,0,0,0,0,0,0,0,0,51,1,0
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Breach,ARETE,Rico,Initiator,13,17,6,182,124,0.89,71,2,1,1,0.24,22,1,1,0,0,3,1,0,0,0,57,2,1
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Sova,ARETE,fl0wy,Initiator,11,15,4,206,130,0.88,53,1,2,-1,-0.06,18,2,1,0,0,0,0,0,0,0,58,0,1
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Neon,ARETE,JaebiN,Duelist,20,19,1,277,172,1.15,57,4,3,1,-0.07,22,3,3,0,0,0,0,0,0,0,62,0,1
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Neon,ARETE,JaebiN,Duelist,8,16,2,146,97,0.54,59,0,2,-2,-0.01,17,1,0,0,0,0,0,0,0,0,33,0,0
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Brimstone,ARETE,kaiju,Controller,8,20,13,130,85,0.42,81,1,1,0,0.18,33,0,0,0,0,0,0,0,0,0,30,2,0
VCK Split 1,252173,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Omen,ARETE,kaiju,Controller,9,16,4,143,89,0.52,41,1,3,-2,-0.04,38,1,1,0,0,0,0,0,0,0,33,1,0
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Killjoy,Gen.G Global Academy,Fric,Sentinel,23,13,5,296,203,1.43,90,1,0,1,0.87,36,3,2,0,0,0,0,0,0,0,83,1,1
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Killjoy,Gen.G Global Academy,Fric,Sentinel,18,9,4,305,199,1.51,71,5,0,5,0.75,43,5,2,0,0,0,0,0,0,0,88,1,0
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Tejo,Gen.G Global Academy,RgoN,Initiator,20,11,6,236,153,1.54,95,1,0,1,1.00,16,5,1,0,0,2,0,0,0,0,62,0,2
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Breach,Gen.G Global Academy,KiTae,Initiator,16,16,4,192,133,0.78,62,0,5,-5,0.43,24,1,1,1,0,0,0,0,0,0,45,6,0
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Sova,Gen.G Global Academy,RgoN,Initiator,12,7,4,175,128,1.18,82,2,1,1,1.11,25,3,0,0,0,0,0,0,0,0,62,5,0
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Neon,Gen.G Global Academy,Raxcal,Duelist,21,15,3,276,174,1.21,76,5,6,-1,0.71,24,3,3,0,0,0,0,0,0,0,60,0,0
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Neon,Gen.G Global Academy,Raxcal,Duelist,15,9,4,233,146,1.23,76,2,1,1,0.81,22,2,2,0,0,0,1,0,0,0,51,1,1
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Phoenix,Gen.G Global Academy,Sovereign,Duelist,9,9,5,164,115,0.96,82,2,1,1,0.84,41,1,0,0,0,0,0,0,0,0,62,2,0
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Fracture,Gen.G Global Academy,13,ARETE,8,Brimstone,Gen.G Global Academy,Sovereign,Controller,12,15,15,180,108,0.89,90,1,2,-1,0.70,26,1,1,0,0,0,0,0,0,0,38,2,0
VCK Split 1,252181,647397,Playoffs: Upper Round 1,Haven,Gen.G Global Academy,13,ARETE,4,Omen,Gen.G Global Academy,KiTae,Controller,21,8,6,311,171,1.75,94,3,0,3,1.00,21,5,1,0,0,0,0,0,0,0,78,3,0
VCK Split 1,252166,647396,Playoffs: Upper Round 1,Lotus,ONSIDE GAMING,13,DRX Academy,8,Fade,DRX Academy,Cloy,Initiator,16,15,9,206,128,1.1,71,2,2,0,0.53,24,2,0,1,0,0,0,0,0,0,49,4,0
VCK Split 1,252166,647396,Playoffs: Upper Round 1,Bind,ONSIDE GAMING,13,DRX Academy,11,Skye,DRX Academy,Cloy,Initiator,11,18,10,137,91,0.69,58,2,2,0,0.21,34,2,1,0,0,0,0,0,0,0,34,5,1
VCK Split 1,252166,647396,Playoffs: Upper Round 1,Lotus,ONSIDE GAMING,13,DRX Academy,8,Neon,DRX Academy,Kyra,Duelist,16,16,5,229,134,1.04,76,5,4,1,0.45,19,2,2,0,0,0,0,0,0,0,50,0,0
VCK Split 1,252166,647396,Playoffs: Upper Round 1,Lotus,ONSIDE GAMING,13,DRX Academy,8,Raze,DRX Academy,XoNs,Duelist,11,14,5,136,99,0.7,62,1,4,-3,0.57,26,3,1,0,0,0,0,0,0,0,37,1,0
